"","ID","Loss","NB","EXPOSURE","POWER","AGECAR","AGEDRIVER","BRAND","GAZ","REGION","DENSITY"
"738",15541,1118,1,1,"j","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R54","(500,4.5e+03]"
"739",15548,730,1,0.47,"f","(4,15]","(17,22]","Volkswagen, Audi, Skoda or Seat","Regular","R54","(500,4.5e+03]"
"740",15560,5554,1,0.64,"j","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R54","(40,200]"
"741",15564,92,1,1,"g","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R54","(500,4.5e+03]"
"742",15585,678,1,0.37,"e","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R11","(4.5e+03,Inf]"
"743",15608,86,3,0.51,"h","(1,4]","(17,22]","Renault, Nissan or Citroen","Diesel","R54","(40,200]"
"744",15608,1200,3,0.51,"h","(1,4]","(17,22]","Renault, Nissan or Citroen","Diesel","R54","(40,200]"
"745",15608,1160,3,0.51,"h","(1,4]","(17,22]","Renault, Nissan or Citroen","Diesel","R54","(40,200]"
"746",15690,1108,1,1,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(500,4.5e+03]"
"747",15696,267,1,1,"f","[0,1]","(17,22]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"748",15710,46,1,1,"g","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(200,500]"
"749",15738,1092,1,0.63,"e","[0,1]","(42,74]","Japanese (except Nissan) or Korean","Regular","R53","(40,200]"
"750",15752,4416,1,0.66,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"751",15767,176,1,0.64,"d","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R53","(500,4.5e+03]"
"752",15789,1494,1,0.38,"g","[0,1]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(200,500]"
"753",15829,1213,1,1,"e","[0,1]","(74,Inf]","Renault, Nissan or Citroen","Regular","R53","(200,500]"
"754",15842,588,1,0.66,"f","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"755",15845,3740,1,1,"f","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(200,500]"
"756",15849,162,1,1,"e","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R53","(500,4.5e+03]"
"757",15867,4228,1,0.87,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"758",15868,4990,1,0.2,"f","(1,4]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R53","(500,4.5e+03]"
"759",15887,10370,2,0.8,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"760",15887,1105,2,0.8,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"761",15899,16070,1,0.12,"g","(4,15]","(26,42]","Japanese (except Nissan) or Korean","Regular","R53","(40,200]"
"762",15913,367,1,0.91,"e","[0,1]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R53","[0,40]"
"763",15938,1535,1,0.78,"d","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R53","(500,4.5e+03]"
"764",15964,62,1,0.92,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(200,500]"
"765",15968,1125,1,0.25,"f","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(200,500]"
"766",15972,1106,1,1,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"767",15999,1103,1,0.66,"f","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R52","(500,4.5e+03]"
"768",16028,1089,1,0.77,"d","(4,15]","(22,26]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"769",16029,1079,1,0.22,"g","(1,4]","(22,26]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"770",16035,527,1,1,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(40,200]"
"771",16068,1088,1,0.61,"h","(15,Inf]","(26,42]","Fiat","Regular","R52","(500,4.5e+03]"
"772",16081,1025,1,0.73,"g","(4,15]","(26,42]","Japanese (except Nissan) or Korean","Diesel","R52","(200,500]"
"773",16097,1116,1,1,"g","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R52","(500,4.5e+03]"
"774",16129,17565,1,0.06,"g","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(500,4.5e+03]"
"775",16133,1164,1,0.98,"f","[0,1]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"776",16134,1178,1,1,"k","(4,15]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R52","(500,4.5e+03]"
"777",16215,1182,1,0.78,"l","(1,4]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R52","(40,200]"
"778",16227,63,1,0.91,"h","(15,Inf]","(26,42]","Mercedes, Chrysler or BMW","Regular","R52","(500,4.5e+03]"
"779",16237,1161,1,0.92,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"780",16243,1124,1,0.3,"d","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"781",16247,1127,2,1,"d","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R52","(500,4.5e+03]"
"782",16247,73,2,1,"d","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R52","(500,4.5e+03]"
"783",16248,74,1,1,"k","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R52","(500,4.5e+03]"
"784",16266,1089,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(500,4.5e+03]"
"785",16273,1085,1,0.42,"f","(4,15]","(22,26]","Renault, Nissan or Citroen","Diesel","R52","(500,4.5e+03]"
"786",16293,4284,1,1,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"787",16315,1070,1,0.55,"i","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(200,500]"
"788",16335,3454,1,1,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"789",16342,538,1,0.36,"i","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"790",16345,720,1,0.89,"d","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(40,200]"
"791",16361,1636,1,0.74,"e","(1,4]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R52","(200,500]"
"792",16374,1117,1,1,"j","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(500,4.5e+03]"
"793",16392,1146,1,0.65,"e","(1,4]","(22,26]","Fiat","Diesel","R52","(500,4.5e+03]"
"794",16397,84,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"795",16415,1549,1,1,"g","(4,15]","(74,Inf]","Opel, General Motors or Ford","Diesel","R52","(500,4.5e+03]"
"796",16428,25,1,1,"j","(4,15]","(42,74]","other","Diesel","R52","(40,200]"
"797",16460,1131,1,1,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"798",16470,478,1,1,"g","[0,1]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R52","(40,200]"
"799",16494,1105,1,0.94,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"800",16530,1125,1,0.39,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"801",16532,1136,1,0.75,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R52","(40,200]"
"802",16549,1153,1,1,"g","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R52","(500,4.5e+03]"
"803",16571,1183,1,1,"f","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R52","(40,200]"
"804",16586,1171,1,1,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R52","(40,200]"
"805",16616,1171,1,1,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"806",16650,1679,1,1,"d","(1,4]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"807",16658,1097,1,1,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R52","(200,500]"
"808",16677,4257,1,0.49,"j","(4,15]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R52","(500,4.5e+03]"
"809",16711,1216,1,0.19,"i","(1,4]","(42,74]","Fiat","Diesel","R52","(40,200]"
"810",16738,1099,1,0.8,"d","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"811",16821,3674,1,0.77,"e","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R52","(500,4.5e+03]"
"812",16834,1136,1,0.75,"g","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"813",16836,1119,2,0.71,"g","(4,15]","(22,26]","Volkswagen, Audi, Skoda or Seat","Regular","R52","(40,200]"
"814",16836,481,2,0.71,"g","(4,15]","(22,26]","Volkswagen, Audi, Skoda or Seat","Regular","R52","(40,200]"
"815",16851,63,1,0.64,"e","[0,1]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"816",16871,1559,1,0.65,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(40,200]"
"817",16897,430,1,0.34,"e","(4,15]","(17,22]","Renault, Nissan or Citroen","Diesel","R11","(500,4.5e+03]"
"818",16904,40,1,1,"e","(1,4]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R11","(4.5e+03,Inf]"
"819",16923,662,2,1,"g","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R11","(500,4.5e+03]"
"820",16923,1348,2,1,"g","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R11","(500,4.5e+03]"
"821",16930,1101,1,0.07,"f","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R11","[0,40]"
"822",16938,77,1,0.24,"f","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(500,4.5e+03]"
"823",16942,210,1,0.83,"e","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R11","(500,4.5e+03]"
"824",16966,45,1,0.71,"g","(4,15]","(22,26]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(500,4.5e+03]"
"825",16978,2590,2,1,"d","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"826",16978,459,2,1,"d","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"827",16983,1272,1,1,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"828",16986,3242,1,0.88,"f","(1,4]","(42,74]","Opel, General Motors or Ford","Regular","R11","(500,4.5e+03]"
"829",17003,77,1,0.9,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"830",17017,1130,1,1,"f","(1,4]","(17,22]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"831",17019,98,1,0.6,"d","[0,1]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"832",17022,1088,1,0.68,"e","(4,15]","(42,74]","Fiat","Regular","R11","(500,4.5e+03]"
"833",17035,1117,1,0.96,"f","(1,4]","(42,74]","Opel, General Motors or Ford","Regular","R11","(500,4.5e+03]"
"834",17050,1171,1,0.65,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"835",17060,8331,1,0.2,"f","(4,15]","(22,26]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"836",17068,1081,1,0.74,"h","(4,15]","(42,74]","other","Diesel","R11","(40,200]"
"837",17071,1163,1,0.5,"g","(1,4]","(42,74]","Fiat","Regular","R11","(40,200]"
"838",17132,131,1,0.69,"g","[0,1]","(26,42]","Renault, Nissan or Citroen","Diesel","R11","[0,40]"
"839",17161,1774,1,0.83,"h","(15,Inf]","(42,74]","Opel, General Motors or Ford","Regular","R11","(200,500]"
"840",17171,1127,1,0.49,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R11","(200,500]"
"841",17208,1822,1,0.74,"h","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R11","(500,4.5e+03]"
"842",17210,1203,1,0.13,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"843",17218,1121,1,0.97,"e","(4,15]","(17,22]","Renault, Nissan or Citroen","Diesel","R11","(500,4.5e+03]"
"844",17240,696,1,0.18,"h","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"845",17273,3840,1,0.72,"g","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R11","(500,4.5e+03]"
"846",17379,1950,1,0.83,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R23","(40,200]"
"847",17409,1106,1,1,"h","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(200,500]"
"848",17420,1583,1,0.02,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"849",17441,56,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"850",17454,553,1,1,"i","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R24","(200,500]"
"851",17457,1122,1,1,"f","(1,4]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(200,500]"
"852",17458,1144,1,1,"j","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R24","[0,40]"
"853",17490,939,1,0.34,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"854",17527,4896,1,1,"e","[0,1]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"855",17558,1124,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"856",17598,1180,1,0.17,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"857",17601,4242,1,0.46,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"858",17609,1138,1,0.07,"g","(4,15]","(22,26]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"859",17630,1894,1,1,"j","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R24","(40,200]"
"860",17637,467,1,0.7,"i","(4,15]","(26,42]","Japanese (except Nissan) or Korean","Diesel","R24","(40,200]"
"861",17676,190,1,1,"j","(1,4]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R24","[0,40]"
"862",17706,2306,1,0.1,"f","(4,15]","(17,22]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"863",17739,84,1,0.82,"e","(15,Inf]","(17,22]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"864",17751,1317,1,0.4,"g","(1,4]","(17,22]","Fiat","Diesel","R24","(200,500]"
"865",17762,70,1,1,"j","(4,15]","(26,42]","Japanese (except Nissan) or Korean","Diesel","R24","[0,40]"
"866",17770,1144,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"867",17777,10783,1,0.1,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"868",17789,1818,1,1,"d","(1,4]","(22,26]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"869",17795,506,1,1,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"870",17801,1118,1,0.19,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"871",17880,3747,1,0.57,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"872",17888,293,1,1,"e","(1,4]","(22,26]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"873",17929,1195,1,0.74,"h","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"874",17965,454,1,1,"d","(4,15]","(22,26]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"875",17990,222,1,0.89,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"876",18004,1168,1,0.86,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"877",18023,1117,1,0.31,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"878",18100,440,1,0.5,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"879",18131,1096,1,0.66,"g","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"880",18182,4608,1,0.81,"f","[0,1]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","[0,40]"
"881",18184,1113,1,1,"i","(15,Inf]","(26,42]","other","Regular","R24","[0,40]"
"882",18191,1125,1,0.41,"d","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"883",18203,543,1,0.19,"f","(4,15]","(17,22]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"884",18206,1065,1,1,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"885",18212,68,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"886",18222,1302,1,0.76,"e","[0,1]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"887",18232,1115,1,0.28,"h","(15,Inf]","(17,22]","Fiat","Regular","R24","(200,500]"
"888",18269,2287,1,0.14,"f","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"889",18285,1156,1,0.65,"g","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"890",18292,1204,1,1,"h","(15,Inf]","(26,42]","Mercedes, Chrysler or BMW","Regular","R24","(200,500]"
"891",18315,2128,1,0.2,"e","(1,4]","(22,26]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(200,500]"
"892",18318,1044,1,0.06,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"893",18319,1183,1,0.59,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"894",18360,1095,1,0.9,"d","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"895",18472,1161,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"896",18478,320,1,0.83,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"897",18493,2368,1,1,"f","(1,4]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"898",18516,1150,1,0.66,"g","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"899",18519,1236,1,1,"f","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"900",18527,1152,1,1,"h","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"901",18581,182467,1,0.01,"f","[0,1]","(22,26]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"902",18586,82,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"903",18607,739,1,0.5,"f","(4,15]","(26,42]","Fiat","Regular","R24","(40,200]"
"904",18608,35431,1,0.28,"g","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R24","(40,200]"
"905",18616,1172,1,1,"d","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"906",18625,1066,1,0.08,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"907",18628,665,1,0.18,"j","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"908",18652,417,4,0.56,"d","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R24","[0,40]"
"909",18652,2129,4,0.56,"d","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R24","[0,40]"
"910",18652,1155,4,0.56,"d","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R24","[0,40]"
"911",18652,1110,4,0.56,"d","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R24","[0,40]"
"912",18659,1225,1,0.45,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"913",18704,1025,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"914",18706,81,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"915",18715,1151,1,1,"f","(1,4]","(22,26]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"916",18738,1081,1,0.34,"e","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"917",18739,2185,1,0.24,"d","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"918",18763,4676,1,0.74,"e","[0,1]","(17,22]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(40,200]"
"919",18798,967,1,0.4,"e","[0,1]","(22,26]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(40,200]"
"920",18801,1139,1,1,"h","(15,Inf]","(42,74]","Fiat","Regular","R11","(500,4.5e+03]"
"921",18808,1114,1,1,"g","(4,15]","(26,42]","Fiat","Diesel","R24","(40,200]"
"922",18833,81,1,1,"d","(1,4]","(42,74]","Fiat","Regular","R24","(40,200]"
"923",18841,738,1,1,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"924",18849,1144,1,1,"g","(4,15]","(22,26]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(40,200]"
"925",18855,1583,1,0.3,"h","(1,4]","(17,22]","Mercedes, Chrysler or BMW","Diesel","R24","(40,200]"
"926",18861,3078,1,0.21,"e","(1,4]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R24","(500,4.5e+03]"
"927",18915,1710,1,1,"f","(1,4]","(17,22]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(40,200]"
"928",18942,1227,1,0.78,"e","(1,4]","(22,26]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"929",18954,1718,1,0.21,"g","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"930",18999,6914,1,1,"f","(1,4]","(22,26]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"931",19011,1517,1,0.29,"f","[0,1]","(26,42]","Fiat","Diesel","R24","(40,200]"
"932",19022,1165,2,0.78,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"933",19022,600,2,0.78,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"934",19075,2712,1,0.2,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"935",19076,1147,1,0.71,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"936",19111,1125,1,0.59,"j","(4,15]","(22,26]","Renault, Nissan or Citroen","Diesel","R52","(200,500]"
"937",19136,700,1,1,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"938",19192,4096,1,0.05,"e","(15,Inf]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(200,500]"
"939",19199,3143,1,0.45,"e","(1,4]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(4.5e+03,Inf]"
"940",19202,2251,1,0.56,"d","(4,15]","(42,74]","other","Regular","R24","(200,500]"
"941",19215,1680,1,0.81,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"942",19280,1189,1,0.21,"g","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
